CustomerID,name,category,type,country,category
304896,No Plan Selected,rotate,standard,us,static
304903,No Plan Selected,rotate,standard,us,static
304910,No Plan Selected,rotate,standard,us,semi-3
303776,No Plan Selected,rotate,standard,us,static
304938,No Plan Selected,rotate,standard,de,static
304945,No Plan Selected,rotate,standard,us,static
304959,No Plan Selected,rotate,standard,us,static
21193,No Plan Selected,rotate,standard,us,semi-3
304966,No Plan Selected,rotate,standard,us,static
268517,No Plan Selected,rotate,standard,de,static
180296,No Plan Selected,rotate,standard,us,static
304980,No Plan Selected,rotate,standard,gb,static
304980,No Plan Selected,rotate,standard,de,static
304980,No Plan Selected,rotate,standard,de,rotate
305015,No Plan Selected,rotate,standard,br,static
305071,No Plan Selected,rotate,standard,us,sneaker
305078,No Plan Selected,rotate,standard,us,static
16314,No Plan Selected,rotate,standard,us,static
16314,No Plan Selected,rotate,standard,us,semi-3
42900,No Plan Selected,rotate,standard,us,static
231795,No Plan Selected,rotate,standard,us,static
304980,No Plan Selected,rotate,standard,de,semi-3
305134,No Plan Selected,rotate,standard,de,static
305141,No Plan Selected,rotate,standard,de,static
305162,No Plan Selected,rotate,standard,us,rotate
305162,No Plan Selected,rotate,standard,de,rotate
196263,No Plan Selected,rotate,standard,us,semi-3
305176,No Plan Selected,rotate,standard,us,static
20850,No Plan Selected,rotate,standard,de,semi-3
257436,No Plan Selected,rotate,standard,de,static
305218,No Plan Selected,rotate,standard,vn,static
305218,No Plan Selected,rotate,standard,us,static
305211,No Plan Selected,rotate,standard,us,static
301207,No Plan Selected,rotate,standard,de,semi-3
240083,No Plan Selected,rotate,standard,br,semi-3
305295,No Plan Selected,rotate,standard,br,static
303321,No Plan Selected,rotate,standard,us,static
301207,No Plan Selected,rotate,standard,br,semi-3
135377,No Plan Selected,rotate,standard,de,semi-3
267488,No Plan Selected,rotate,standard,ca,static
267488,No Plan Selected,rotate,standard,us,static
305337,No Plan Selected,rotate,standard,ca,static
304959,No Plan Selected,rotate,standard,us,semi-3
305379,No Plan Selected,rotate,standard,us,sneaker
134502,No Plan Selected,rotate,standard,br,rotate
305414,No Plan Selected,rotate,standard,us,semi-3
305414,No Plan Selected,rotate,standard,us,static
305442,No Plan Selected,rotate,standard,us,static
305442,No Plan Selected,rotate,standard,us,rotate
139528,No Plan Selected,rotate,standard,us,semi-3
305456,No Plan Selected,rotate,standard,gb,static
305428,No Plan Selected,rotate,standard,us,static
202633,No Plan Selected,rotate,standard,us,semi-3
305498,No Plan Selected,rotate,standard,us,static
305505,No Plan Selected,rotate,standard,de,static
305533,No Plan Selected,rotate,standard,jp,static
22817,No Plan Selected,rotate,standard,us,sneaker
194716,No Plan Selected,rotate,standard,de,semi-3
305631,No Plan Selected,rotate,standard,br,static
305533,No Plan Selected,rotate,standard,us,semi-3
305428,No Plan Selected,rotate,standard,br,rotate
305680,No Plan Selected,rotate,standard,us,rotate
305694,No Plan Selected,rotate,standard,br,static
128825,No Plan Selected,rotate,standard,us,static
305722,No Plan Selected,rotate,standard,us,static
305736,No Plan Selected,rotate,standard,us,semi-3
305743,No Plan Selected,rotate,standard,us,rotate
243247,No Plan Selected,rotate,standard,us,static
305708,No Plan Selected,rotate,standard,us,static
305806,No Plan Selected,rotate,standard,us,rotate
131695,No Plan Selected,rotate,standard,de,semi-3
289930,No Plan Selected,rotate,standard,us,semi-3
305855,No Plan Selected,rotate,standard,de,static
203046,No Plan Selected,rotate,standard,us,static
231263,No Plan Selected,rotate,standard,de,semi-3
269700,No Plan Selected,rotate,standard,br,rotate
305939,No Plan Selected,rotate,standard,br,static
305946,No Plan Selected,rotate,standard,us,static
305967,No Plan Selected,rotate,standard,us,static
305974,No Plan Selected,rotate,standard,de,semi-3
231970,No Plan Selected,rotate,standard,us,rotate
271212,No Plan Selected,rotate,standard,us,static
148152,No Plan Selected,rotate,standard,us,semi-3
306065,No Plan Selected,rotate,standard,us,static
248014,No Plan Selected,rotate,standard,us,rotate
306072,No Plan Selected,rotate,standard,us,static
306093,No Plan Selected,rotate,standard,us,semi-3
264128,No Plan Selected,rotate,standard,us,semi-3
118213,No Plan Selected,rotate,standard,us,static
306128,No Plan Selected,rotate,standard,vn,static
306128,No Plan Selected,rotate,standard,us,static
306149,No Plan Selected,rotate,standard,us,rotate
247657,No Plan Selected,rotate,standard,us,rotate
305708,No Plan Selected,rotate,standard,gb,static
305428,No Plan Selected,rotate,standard,us,rotate
306261,No Plan Selected,rotate,standard,us,semi-3
238844,No Plan Selected,rotate,standard,us,semi-3
217585,No Plan Selected,rotate,standard,us,rotate
306317,No Plan Selected,rotate,standard,us,static
306331,No Plan Selected,rotate,standard,us,static
306338,No Plan Selected,rotate,standard,us,rotate
5142,No Plan Selected,rotate,standard,us,static
306373,No Plan Selected,rotate,standard,vn,static
306373,No Plan Selected,rotate,standard,us,semi-3
286780,No Plan Selected,rotate,standard,us,static
111514,No Plan Selected,rotate,standard,us,semi-3
222751,No Plan Selected,rotate,standard,us,rotate
306429,No Plan Selected,rotate,standard,de,rotate
305078,No Plan Selected,rotate,standard,ca,static
306436,No Plan Selected,rotate,standard,gb,static
306436,No Plan Selected,rotate,standard,us,static
303496,No Plan Selected,rotate,standard,jp,static
306457,No Plan Selected,rotate,standard,us,static
286633,No Plan Selected,rotate,standard,gb,static
306520,No Plan Selected,rotate,standard,de,static
306548,No Plan Selected,rotate,standard,br,semi-3
231074,No Plan Selected,rotate,standard,us,semi-3
306618,No Plan Selected,rotate,standard,us,semi-3
271212,No Plan Selected,rotate,standard,us,static
305708,No Plan Selected,rotate,standard,br,static
142251,No Plan Selected,rotate,standard,us,semi-3
286633,No Plan Selected,rotate,standard,de,static
286633,No Plan Selected,rotate,standard,us,rotate
288908,No Plan Selected,rotate,standard,us,rotate
302831,No Plan Selected,rotate,standard,us,static
302831,No Plan Selected,rotate,standard,de,rotate
302831,No Plan Selected,rotate,standard,us,rotate
306709,No Plan Selected,rotate,standard,us,static
305078,No Plan Selected,rotate,standard,us,static
150168,No Plan Selected,rotate,standard,us,static
306261,No Plan Selected,rotate,standard,de,semi-3
199826,No Plan Selected,rotate,standard,us,static
298085,No Plan Selected,rotate,standard,us,sneaker
159639,No Plan Selected,rotate,standard,us,rotate
306072,No Plan Selected,rotate,standard,vn,static
299590,No Plan Selected,rotate,standard,us,static
306807,No Plan Selected,rotate,standard,us,rotate
306814,No Plan Selected,rotate,standard,us,static
293318,No Plan Selected,rotate,standard,us,static
306842,No Plan Selected,rotate,standard,in,static
298806,No Plan Selected,rotate,standard,us,static
222751,No Plan Selected,rotate,standard,br,rotate
306891,No Plan Selected,rotate,standard,us,static
29943,No Plan Selected,rotate,standard,us,rotate
306905,No Plan Selected,rotate,standard,us,static
306912,No Plan Selected,rotate,standard,de,rotate
306954,No Plan Selected,rotate,standard,us,static
19597,No Plan Selected,rotate,standard,us,static
306982,No Plan Selected,rotate,standard,us,static
307010,No Plan Selected,rotate,standard,us,rotate
307017,No Plan Selected,rotate,standard,us,static
307024,No Plan Selected,rotate,standard,us,semi-3
217816,No Plan Selected,rotate,standard,us,semi-3
307038,No Plan Selected,rotate,standard,us,static
307066,No Plan Selected,rotate,standard,us,static
307073,No Plan Selected,rotate,standard,us,static
281061,No Plan Selected,rotate,standard,jp,static
197803,No Plan Selected,rotate,standard,br,semi-3
307108,No Plan Selected,rotate,standard,us,rotate
263995,No Plan Selected,rotate,standard,au,static
307136,No Plan Selected,rotate,standard,de,static
306947,No Plan Selected,rotate,standard,de,rotate
202080,No Plan Selected,rotate,standard,de,static
307171,No Plan Selected,rotate,standard,us,semi-3
16118,No Plan Selected,rotate,standard,us,static
172883,No Plan Selected,rotate,standard,jp,static
307227,No Plan Selected,rotate,standard,ca,static
307213,No Plan Selected,rotate,standard,us,static
307234,No Plan Selected,rotate,standard,us,sneaker
307241,No Plan Selected,rotate,standard,us,sneaker
307255,No Plan Selected,rotate,standard,us,semi-3
307283,No Plan Selected,rotate,standard,de,semi-3
307297,No Plan Selected,rotate,standard,us,semi-3
307325,No Plan Selected,rotate,standard,br,static
307332,No Plan Selected,rotate,standard,us,static
290840,No Plan Selected,rotate,standard,ca,static
305498,No Plan Selected,rotate,standard,us,sneaker
305498,No Plan Selected,rotate,standard,us,shopify
307374,No Plan Selected,rotate,standard,de,static
306093,No Plan Selected,rotate,standard,de,semi-3
248189,No Plan Selected,rotate,standard,us,semi-3
283133,No Plan Selected,rotate,standard,br,semi-3
307430,No Plan Selected,rotate,standard,in,static
307437,No Plan Selected,rotate,standard,us,semi-3
307430,No Plan Selected,rotate,standard,us,static
20416,No Plan Selected,rotate,standard,de,semi-3
307486,No Plan Selected,rotate,standard,in,static
307486,No Plan Selected,rotate,standard,us,static
263540,No Plan Selected,rotate,standard,us,static
258955,No Plan Selected,rotate,standard,de,rotate
261517,No Plan Selected,rotate,standard,us,semi-3
150168,No Plan Selected,rotate,standard,us,static
256904,No Plan Selected,rotate,standard,us,sneaker
307514,No Plan Selected,rotate,standard,us,semi-3
258388,No Plan Selected,rotate,standard,us,static
307535,No Plan Selected,rotate,standard,us,static
306982,No Plan Selected,rotate,standard,us,static
307549,No Plan Selected,rotate,standard,gb,static
307549,No Plan Selected,rotate,standard,us,rotate
218047,No Plan Selected,rotate,standard,de,rotate
298666,No Plan Selected,rotate,standard,jp,static
300941,No Plan Selected,rotate,standard,de,semi-3
250247,No Plan Selected,rotate,standard,gb,static
307577,No Plan Selected,rotate,standard,gb,static
307598,No Plan Selected,rotate,standard,us,semi-3
307437,No Plan Selected,rotate,standard,us,static
307626,No Plan Selected,rotate,standard,br,static
187863,No Plan Selected,rotate,standard,us,static
228806,No Plan Selected,rotate,standard,br,rotate
307598,No Plan Selected,rotate,standard,us,sneaker
137085,No Plan Selected,rotate,standard,us,static
212244,No Plan Selected,rotate,standard,de,static
262616,No Plan Selected,rotate,standard,br,rotate
249652,No Plan Selected,rotate,standard,br,rotate
259746,No Plan Selected,rotate,standard,us,sneaker
246558,No Plan Selected,rotate,standard,ca,static
246558,No Plan Selected,rotate,standard,us,rotate
246558,No Plan Selected,rotate,standard,de,rotate
307682,No Plan Selected,rotate,standard,us,static
34409,No Plan Selected,rotate,standard,in,static
307010,No Plan Selected,rotate,standard,us,rotate
307766,No Plan Selected,rotate,standard,de,semi-3
307766,No Plan Selected,rotate,standard,gb,static
305855,No Plan Selected,rotate,standard,us,static
307801,No Plan Selected,rotate,standard,us,static
307808,No Plan Selected,rotate,standard,us,static
307843,No Plan Selected,rotate,standard,us,rotate
217718,No Plan Selected,rotate,standard,us,static
172043,No Plan Selected,rotate,standard,us,static
296216,No Plan Selected,rotate,standard,us,rotate
236751,No Plan Selected,rotate,standard,us,static
307948,No Plan Selected,rotate,standard,us,rotate
307948,No Plan Selected,rotate,standard,us,semi-3
307983,No Plan Selected,rotate,standard,br,static
272199,No Plan Selected,rotate,standard,us,static
308025,No Plan Selected,rotate,standard,br,static
308025,No Plan Selected,rotate,standard,us,static
308046,No Plan Selected,rotate,standard,ca,static
298666,No Plan Selected,rotate,standard,us,semi-3
282706,No Plan Selected,rotate,standard,de,static
308102,No Plan Selected,rotate,standard,br,static
308088,No Plan Selected,rotate,standard,us,static
234140,No Plan Selected,rotate,standard,de,semi-3
308179,No Plan Selected,rotate,standard,br,static
202913,No Plan Selected,rotate,standard,us,static
299835,No Plan Selected,rotate,standard,gb,static
308200,No Plan Selected,rotate,standard,us,static
282706,No Plan Selected,rotate,standard,gb,static
308228,No Plan Selected,rotate,standard,ca,static
308242,No Plan Selected,rotate,standard,us,semi-3
281523,No Plan Selected,rotate,standard,jp,static
308284,No Plan Selected,rotate,standard,us,static
308291,No Plan Selected,rotate,standard,de,rotate
308298,No Plan Selected,rotate,standard,us,semi-3
308298,No Plan Selected,rotate,standard,us,static
147438,No Plan Selected,rotate,standard,gb,static
308333,No Plan Selected,rotate,standard,us,semi-3
305295,No Plan Selected,rotate,standard,br,static
180926,No Plan Selected,rotate,standard,us,static
308417,No Plan Selected,rotate,standard,us,semi-3
308445,No Plan Selected,rotate,standard,us,semi-3
308452,No Plan Selected,rotate,standard,us,static
216850,No Plan Selected,rotate,standard,de,semi-3
308487,No Plan Selected,rotate,standard,br,static
308550,No Plan Selected,rotate,standard,us,static
237675,No Plan Selected,rotate,standard,de,static
299835,No Plan Selected,rotate,standard,de,static
308529,No Plan Selected,rotate,standard,de,static
301263,No Plan Selected,rotate,standard,vn,static
301263,No Plan Selected,rotate,standard,us,static
308606,No Plan Selected,rotate,standard,us,static
299170,No Plan Selected,rotate,standard,de,rotate
308613,No Plan Selected,rotate,standard,de,static
308627,No Plan Selected,rotate,standard,gb,static
200547,No Plan Selected,rotate,standard,us,static
308634,No Plan Selected,rotate,standard,ca,static
299170,No Plan Selected,rotate,standard,de,static
308662,No Plan Selected,rotate,standard,us,rotate
308669,No Plan Selected,rotate,standard,us,static
308676,No Plan Selected,rotate,standard,jp,static
308732,No Plan Selected,rotate,standard,us,static
308760,No Plan Selected,rotate,standard,us,static
280655,No Plan Selected,rotate,standard,us,semi-3
257037,No Plan Selected,rotate,standard,br,rotate
308816,No Plan Selected,rotate,standard,us,static
308529,No Plan Selected,rotate,standard,de,static
308886,No Plan Selected,rotate,standard,us,sneaker
300710,No Plan Selected,rotate,standard,us,static
308949,No Plan Selected,rotate,standard,us,static
34409,No Plan Selected,rotate,standard,us,static
29992,No Plan Selected,rotate,standard,de,semi-3
29992,No Plan Selected,rotate,standard,de,static
309068,No Plan Selected,rotate,standard,us,static
284218,No Plan Selected,rotate,standard,br,static
309145,No Plan Selected,rotate,standard,us,static
295523,No Plan Selected,rotate,standard,us,semi-3
308179,No Plan Selected,rotate,standard,us,static
256547,No Plan Selected,rotate,standard,us,static
309250,No Plan Selected,rotate,standard,us,semi-3
309250,No Plan Selected,rotate,standard,de,semi-3
235519,No Plan Selected,rotate,standard,us,static
266431,No Plan Selected,rotate,standard,us,rotate
309271,No Plan Selected,rotate,standard,ca,static
309278,No Plan Selected,rotate,standard,us,static
309313,No Plan Selected,rotate,standard,us,rotate
141054,No Plan Selected,rotate,standard,us,semi-3
309334,No Plan Selected,rotate,standard,us,static
309362,No Plan Selected,rotate,standard,us,rotate
197222,No Plan Selected,rotate,standard,us,static
289412,No Plan Selected,rotate,standard,us,rotate
309411,No Plan Selected,rotate,standard,jp,static
309425,No Plan Selected,rotate,standard,ca,static
309439,No Plan Selected,rotate,standard,us,static
266431,No Plan Selected,rotate,standard,de,rotate
291043,No Plan Selected,rotate,standard,us,rotate
309502,No Plan Selected,rotate,standard,us,static
309488,No Plan Selected,rotate,standard,us,semi-3
309474,No Plan Selected,rotate,standard,us,semi-3
249652,No Plan Selected,rotate,standard,br,rotate
309530,No Plan Selected,rotate,standard,us,static
293563,No Plan Selected,rotate,standard,us,semi-3
309572,No Plan Selected,rotate,standard,us,semi-3
247720,No Plan Selected,rotate,standard,br,semi-3
309425,No Plan Selected,rotate,standard,us,static
309516,No Plan Selected,rotate,standard,vn,static
309516,No Plan Selected,rotate,standard,us,static
306394,No Plan Selected,rotate,standard,br,static
212244,No Plan Selected,rotate,standard,de,semi-3
218047,No Plan Selected,rotate,standard,au,static
164371,No Plan Selected,rotate,standard,jp,static
309628,No Plan Selected,rotate,standard,us,rotate
309642,No Plan Selected,rotate,standard,gb,static
309635,No Plan Selected,rotate,standard,de,semi-3
309635,No Plan Selected,rotate,standard,br,semi-3
247720,No Plan Selected,rotate,standard,us,semi-3
283966,No Plan Selected,rotate,standard,ca,static
296615,No Plan Selected,rotate,standard,us,static
302831,No Plan Selected,rotate,standard,de,rotate
309705,No Plan Selected,rotate,standard,us,static
309719,No Plan Selected,rotate,standard,us,static
309754,No Plan Selected,rotate,standard,us,static
309761,No Plan Selected,rotate,standard,us,rotate
309768,No Plan Selected,rotate,standard,us,semi-3
309761,No Plan Selected,rotate,standard,us,semi-3
309761,No Plan Selected,rotate,standard,us,static
135188,No Plan Selected,rotate,standard,us,rotate
210795,No Plan Selected,rotate,standard,jp,static
290672,No Plan Selected,rotate,standard,us,semi-3
309789,No Plan Selected,rotate,standard,us,static
294837,No Plan Selected,rotate,standard,us,rotate
309817,No Plan Selected,rotate,standard,us,static
309817,No Plan Selected,rotate,standard,de,static
309817,No Plan Selected,rotate,standard,br,static
309817,No Plan Selected,rotate,standard,gb,static
309817,No Plan Selected,rotate,standard,ca,static
309838,No Plan Selected,rotate,standard,ca,static
309859,No Plan Selected,rotate,standard,gb,static
135188,No Plan Selected,rotate,standard,us,static
212244,No Plan Selected,rotate,standard,us,semi-3
309908,No Plan Selected,rotate,standard,us,static
309915,No Plan Selected,rotate,standard,us,static
309936,No Plan Selected,rotate,standard,in,static
309943,No Plan Selected,rotate,standard,us,semi-3
309957,No Plan Selected,rotate,standard,us,sneaker
309978,No Plan Selected,rotate,standard,br,static
309999,No Plan Selected,rotate,standard,de,rotate
258297,No Plan Selected,rotate,standard,us,semi-3
216850,No Plan Selected,rotate,standard,br,semi-3
310020,No Plan Selected,rotate,standard,ca,static
310027,No Plan Selected,rotate,standard,us,static
310034,No Plan Selected,rotate,standard,us,static
310069,No Plan Selected,rotate,standard,us,static
310118,No Plan Selected,rotate,standard,us,static
310125,No Plan Selected,rotate,standard,us,static
310139,No Plan Selected,rotate,standard,ca,static
310153,No Plan Selected,rotate,standard,us,shopify
310174,No Plan Selected,rotate,standard,br,static
90192,No Plan Selected,rotate,standard,in,static
134173,No Plan Selected,rotate,standard,de,semi-3
310181,No Plan Selected,rotate,standard,us,rotate
294837,No Plan Selected,rotate,standard,br,rotate
310209,No Plan Selected,rotate,standard,us,static
149790,No Plan Selected,rotate,standard,us,rotate
257548,No Plan Selected,rotate,standard,us,semi-3
130393,No Plan Selected,rotate,standard,us,static
310230,No Plan Selected,rotate,standard,de,semi-3
265479,No Plan Selected,rotate,standard,br,semi-3
310139,No Plan Selected,rotate,standard,us,rotate
276063,No Plan Selected,rotate,standard,us,rotate
240608,No Plan Selected,rotate,standard,jp,static
309789,No Plan Selected,rotate,standard,de,static
258297,No Plan Selected,rotate,standard,us,semi-3
164546,No Plan Selected,rotate,standard,de,rotate
310335,No Plan Selected,rotate,standard,us,static
130393,No Plan Selected,rotate,standard,us,rotate
310370,No Plan Selected,rotate,standard,gb,static
258577,No Plan Selected,rotate,standard,us,static
310398,No Plan Selected,rotate,standard,us,rotate
258577,No Plan Selected,rotate,standard,de,rotate
301403,No Plan Selected,rotate,standard,us,static
310447,No Plan Selected,rotate,standard,de,static
301403,No Plan Selected,rotate,standard,us,rotate
310174,No Plan Selected,rotate,standard,vn,static
310489,No Plan Selected,rotate,standard,us,static
310496,No Plan Selected,rotate,standard,us,static
310209,No Plan Selected,rotate,standard,us,static
310510,No Plan Selected,rotate,standard,us,static
309516,No Plan Selected,rotate,standard,us,rotate
299408,No Plan Selected,rotate,standard,us,rotate
256057,No Plan Selected,rotate,standard,br,rotate
290672,No Plan Selected,rotate,standard,us,static
286647,No Plan Selected,rotate,standard,us,semi-3
310538,No Plan Selected,rotate,standard,us,static
224382,No Plan Selected,rotate,standard,gb,static
118213,No Plan Selected,rotate,standard,us,semi-3
310615,No Plan Selected,rotate,standard,us,rotate
310622,No Plan Selected,rotate,standard,gb,static
204299,No Plan Selected,rotate,standard,us,static
290588,No Plan Selected,rotate,standard,us,rotate
309936,No Plan Selected,rotate,standard,us,static
271282,No Plan Selected,rotate,standard,us,semi-3
310657,No Plan Selected,rotate,standard,us,rotate
310734,No Plan Selected,rotate,standard,gb,static
244248,No Plan Selected,rotate,standard,gb,static
244248,No Plan Selected,rotate,standard,de,rotate
309782,No Plan Selected,rotate,standard,au,static
302922,No Plan Selected,rotate,standard,us,static
310790,No Plan Selected,rotate,standard,br,semi-3
310790,No Plan Selected,rotate,standard,us,semi-3
254839,No Plan Selected,rotate,standard,us,semi-3
162425,No Plan Selected,rotate,standard,us,static
289629,No Plan Selected,rotate,standard,us,rotate
310804,No Plan Selected,rotate,standard,us,static
310825,No Plan Selected,rotate,standard,au,static
167101,No Plan Selected,rotate,standard,us,static
78390,No Plan Selected,rotate,standard,us,static
310867,No Plan Selected,rotate,standard,us,static
270127,No Plan Selected,rotate,standard,us,static
310902,No Plan Selected,rotate,standard,br,static
310909,No Plan Selected,rotate,standard,us,static
296545,No Plan Selected,rotate,standard,us,rotate
310755,No Plan Selected,rotate,standard,us,semi-3
309789,No Plan Selected,rotate,standard,gb,static
311000,No Plan Selected,rotate,standard,us,static
310930,No Plan Selected,rotate,standard,us,static
311014,No Plan Selected,rotate,standard,us,semi-3
311014,No Plan Selected,rotate,standard,us,static
307430,No Plan Selected,rotate,standard,gb,static
231970,No Plan Selected,rotate,standard,us,static
311042,No Plan Selected,rotate,standard,us,static
311049,No Plan Selected,rotate,standard,us,semi-3
310755,No Plan Selected,rotate,standard,de,semi-3
4099,No Plan Selected,rotate,standard,de,semi-3
311084,No Plan Selected,rotate,standard,us,static
311084,No Plan Selected,rotate,standard,ca,static
311147,No Plan Selected,rotate,standard,us,static
311154,No Plan Selected,rotate,standard,au,static
298869,No Plan Selected,rotate,standard,de,static
310503,No Plan Selected,rotate,standard,au,static
311210,No Plan Selected,rotate,standard,de,static
311203,No Plan Selected,rotate,standard,us,semi-3
202542,No Plan Selected,rotate,standard,us,static
249862,No Plan Selected,rotate,standard,us,static
311259,No Plan Selected,rotate,standard,us,rotate
311245,No Plan Selected,rotate,standard,us,semi-3
311280,No Plan Selected,rotate,standard,us,rotate
311322,No Plan Selected,rotate,standard,us,rotate
311336,No Plan Selected,rotate,standard,us,static
311343,No Plan Selected,rotate,standard,us,static
306408,No Plan Selected,rotate,standard,br,static
311364,No Plan Selected,rotate,standard,us,static
311399,No Plan Selected,rotate,standard,us,static
16881,No Plan Selected,rotate,standard,us,static
311406,No Plan Selected,rotate,standard,jp,static
289342,No Plan Selected,rotate,standard,au,static
311420,No Plan Selected,rotate,standard,us,static
311427,No Plan Selected,rotate,standard,us,static
307430,No Plan Selected,rotate,standard,de,static
231571,No Plan Selected,rotate,standard,us,rotate
231571,No Plan Selected,rotate,standard,br,rotate
231571,No Plan Selected,rotate,standard,de,rotate
20850,No Plan Selected,rotate,standard,us,semi-3
311476,No Plan Selected,rotate,standard,us,static
309782,No Plan Selected,rotate,standard,au,static
20003,No Plan Selected,rotate,standard,us,semi-3
311504,No Plan Selected,rotate,standard,de,semi-3
311525,No Plan Selected,rotate,standard,gb,static
311532,No Plan Selected,rotate,standard,us,semi-3
311539,No Plan Selected,rotate,standard,us,semi-3
311539,No Plan Selected,rotate,standard,us,static
310174,No Plan Selected,rotate,standard,us,static
311581,No Plan Selected,rotate,standard,br,rotate
311588,No Plan Selected,rotate,standard,us,static
257548,No Plan Selected,rotate,standard,de,static
257548,No Plan Selected,rotate,standard,br,semi-3
311602,No Plan Selected,rotate,standard,us,static
311623,No Plan Selected,rotate,standard,us,rotate
311644,No Plan Selected,rotate,standard,us,static
291344,No Plan Selected,rotate,standard,gb,static
291344,No Plan Selected,rotate,standard,jp,static
291344,No Plan Selected,rotate,standard,vn,static
291344,No Plan Selected,rotate,standard,au,static
273242,No Plan Selected,rotate,standard,us,static
257548,No Plan Selected,rotate,standard,us,rotate
273242,No Plan Selected,rotate,standard,us,rotate
311686,No Plan Selected,rotate,standard,us,sneaker
141194,No Plan Selected,rotate,standard,us,semi-3
311714,No Plan Selected,rotate,standard,ca,static
311721,No Plan Selected,rotate,standard,us,static
300045,No Plan Selected,rotate,standard,jp,static
311742,No Plan Selected,rotate,standard,us,rotate
311742,No Plan Selected,rotate,standard,us,static
311742,No Plan Selected,rotate,standard,gb,static
281054,No Plan Selected,rotate,standard,us,static
311728,No Plan Selected,rotate,standard,us,sneaker
311763,No Plan Selected,rotate,standard,us,static
311777,No Plan Selected,rotate,standard,de,rotate
137407,No Plan Selected,rotate,standard,de,rotate
311819,No Plan Selected,rotate,standard,us,static
238249,No Plan Selected,rotate,standard,us,static
291064,No Plan Selected,rotate,standard,us,static
310181,No Plan Selected,rotate,standard,ca,static
310181,No Plan Selected,rotate,standard,de,rotate
288187,No Plan Selected,rotate,standard,br,static
311875,No Plan Selected,rotate,standard,gb,static
311882,No Plan Selected,rotate,standard,us,static
5142,No Plan Selected,rotate,standard,us,static
311889,No Plan Selected,rotate,standard,br,semi-3
311889,No Plan Selected,rotate,standard,br,static
311910,No Plan Selected,rotate,standard,us,semi-3
290749,No Plan Selected,rotate,standard,de,semi-3
311917,No Plan Selected,rotate,standard,jp,static
194716,No Plan Selected,rotate,standard,br,semi-3
311973,No Plan Selected,rotate,standard,us,semi-3
93174,No Plan Selected,rotate,standard,us,semi-3
230220,No Plan Selected,rotate,standard,us,semi-3
230220,No Plan Selected,rotate,standard,de,semi-3
222555,No Plan Selected,rotate,standard,us,semi-3
228806,No Plan Selected,rotate,standard,br,static
312008,No Plan Selected,rotate,standard,gb,static
312022,No Plan Selected,rotate,standard,us,rotate
311455,No Plan Selected,rotate,standard,us,static
312043,No Plan Selected,rotate,standard,us,static
109463,No Plan Selected,rotate,standard,br,rotate
109463,No Plan Selected,rotate,standard,us,rotate
312057,No Plan Selected,rotate,standard,de,rotate
311917,No Plan Selected,rotate,standard,us,rotate
312085,No Plan Selected,rotate,standard,us,static
312099,No Plan Selected,rotate,standard,jp,static
238249,No Plan Selected,rotate,standard,ca,static
238249,No Plan Selected,rotate,standard,de,static
15824,No Plan Selected,rotate,standard,us,semi-3
312141,No Plan Selected,rotate,standard,us,semi-3
312148,No Plan Selected,rotate,standard,us,semi-3
312225,No Plan Selected,rotate,standard,br,semi-3
258577,No Plan Selected,rotate,standard,de,static
258577,No Plan Selected,rotate,standard,gb,static
305694,No Plan Selected,rotate,standard,us,static
312253,No Plan Selected,rotate,standard,br,static
312253,No Plan Selected,rotate,standard,us,static
76864,No Plan Selected,rotate,standard,us,static
258577,No Plan Selected,rotate,standard,ca,static
135188,No Plan Selected,rotate,standard,us,rotate
312295,No Plan Selected,rotate,standard,us,static
312295,No Plan Selected,rotate,standard,us,rotate
24973,No Plan Selected,rotate,standard,us,semi-3
226027,No Plan Selected,rotate,standard,us,rotate
226027,No Plan Selected,rotate,standard,us,static
303230,No Plan Selected,rotate,standard,us,semi-3
312323,No Plan Selected,rotate,standard,us,static
312330,No Plan Selected,rotate,standard,de,static
312344,No Plan Selected,rotate,standard,us,static
312386,No Plan Selected,rotate,standard,gb,static
280655,No Plan Selected,rotate,standard,us,static
293136,No Plan Selected,rotate,standard,us,rotate
18232,No Plan Selected,rotate,standard,us,static
293136,No Plan Selected,rotate,standard,us,static
309936,No Plan Selected,rotate,standard,de,static
312386,No Plan Selected,rotate,standard,us,rotate
312435,No Plan Selected,rotate,standard,us,semi-3
312421,No Plan Selected,rotate,standard,us,static
293010,No Plan Selected,rotate,standard,br,rotate
312463,No Plan Selected,rotate,standard,us,static
312477,No Plan Selected,rotate,standard,gb,static
272850,No Plan Selected,rotate,standard,us,static
312519,No Plan Selected,rotate,standard,in,static
312533,No Plan Selected,rotate,standard,us,rotate
312526,No Plan Selected,rotate,standard,us,static
20416,No Plan Selected,rotate,standard,de,rotate
299681,No Plan Selected,rotate,standard,us,semi-3
312001,No Plan Selected,rotate,standard,us,semi-3
286738,No Plan Selected,rotate,standard,us,rotate
286738,No Plan Selected,rotate,standard,us,semi-3
312554,No Plan Selected,rotate,standard,us,semi-3
312568,No Plan Selected,rotate,standard,us,static
312589,No Plan Selected,rotate,standard,us,static
312624,No Plan Selected,rotate,standard,jp,static
312631,No Plan Selected,rotate,standard,jp,static
312631,No Plan Selected,rotate,standard,us,semi-3
258577,No Plan Selected,rotate,standard,in,static
258577,No Plan Selected,rotate,standard,jp,static
258577,No Plan Selected,rotate,standard,vn,static
